--------- beginning of main
05-06 17:52:24.052  4104  4104 D AndroidRuntime: Calling main entry com.android.commands.uiautomator.Launcher
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.power.feature.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.media.performance.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app.contextualsearch.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app.ondeviceintelligence.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.media.projection.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.companion is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.service.controls.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.text.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.providers.contactkeys.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.intentresolver is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.companion.virtualdevice.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.uprobestats.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.net.thread.platform.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.view.contentprotection.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.dreams is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.graphics.surfaceflinger.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.hardware.input is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.sdk is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.input.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.tracing is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.biometrics is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.view.contentcapture.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app.job is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.content.res is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.net.platform.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.aconfig.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.graphics.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.server.app is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.speech.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.stats is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.hardware.biometrics is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.car.feature is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.adpf is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.location.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.settingslib.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.managedprovisioning.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app.assist.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.net is mapped to system
